id,date,user,pc,activity
{Q9R4-H1OM70IV-6966PCMH},01/21/2010 12:27:01,NWT0098,PC-4667,Disconnect
{M1S4-E2US29BN-7911ZAWE},01/21/2010 12:27:38,IIW0249,PC-0843,Disconnect
{J3S3-O4CJ03SG-0850WWAR},01/21/2010 12:27:57,JNJ0556,PC-0576,Disconnect
{D3F2-B4CN22OW-9588CICM},01/21/2010 12:28:05,AJF0370,PC-8651,Disconnect
{C3R0-K3NR78QM-0375JTWI},01/21/2010 12:28:10,MLL0598,PC-0189,Disconnect
{Z5B9-H1ZL34FC-5659TFIZ},01/21/2010 12:28:27,HCS0003,PC-3054,Connect
{A8X6-Q4XB97EI-0316YUVF},01/21/2010 12:29:21,VIA0063,PC-2684,Connect
{Q0R0-P7AY61XQ-4889CAHS},01/21/2010 12:29:52,VTT0385,PC-5027,Disconnect
{I1E5-X0JA34ZA-3173ZLWV},01/21/2010 12:30:53,HMM0108,PC-8052,Disconnect
{R5S2-T4ZK13OL-1968ZWMJ},01/21/2010 12:31:05,JJM0203,PC-0148,Connect
{E0N9-B9SI82XI-7987LEGI},01/21/2010 12:31:17,HRL0540,PC-1117,Disconnect
{P5R2-N0TF05XY-5520ZOMW},01/21/2010 12:31:17,LBF0214,PC-3819,Disconnect
{L7S3-D9CR90SW-6146ISKQ},01/21/2010 12:31:58,TSR0676,PC-9227,Disconnect
{A6K9-G9OE05PK-5553EAUG},01/21/2010 12:32:36,CHM0821,PC-7933,Connect
{G6F5-L8BJ75LP-6680BMKY},01/21/2010 12:32:42,BSS0369,PC-3672,Disconnect
{D8C8-X9SO26SZ-4172TQEQ},01/21/2010 12:33:34,CHM0821,PC-7933,Disconnect
{W1R0-W4MY50FB-4769JJNW},01/21/2010 12:34:07,HRL0540,PC-1117,Connect
{L8L6-H1LX22HE-5223ZJXV},01/21/2010 12:35:18,MOH0273,PC-6699,Disconnect
{M1W2-L9XL25GW-3193WRYH},01/21/2010 12:35:28,EIS0041,PC-9255,Disconnect
{C3Q2-I5HL38JC-3991QEBM},01/21/2010 12:36:43,QRM0739,PC-7343,Disconnect
{E9U8-G4TG56CL-1548XKMO},01/21/2010 12:37:14,BMG0917,PC-6688,Connect
{W2W0-B3WF09SL-9481VAPF},01/21/2010 12:38:04,IJM0776,PC-0198,Disconnect
{L2N4-G7TC00YL-2718TKPV},01/21/2010 12:38:35,VIA0063,PC-2684,Disconnect
{V8P7-Q9JL33VO-6350RNRK},01/21/2010 12:38:38,JBD0616,PC-1479,Connect
{W0X4-R1JS71IY-8497CDFF},01/21/2010 12:38:55,BJM0111,PC-6866,Connect
{J4J1-H2WD97EX-0772RZBO},01/21/2010 12:39:21,AJF0370,PC-8651,Connect
{L1P1-K8XM59ZR-3513EGIB},01/21/2010 12:39:50,BVC0790,PC-0008,Connect
{L9E3-K6PL24GY-1764XUCT},01/21/2010 12:40:16,HCS0003,PC-3054,Disconnect
{I0J7-O4DV73AY-1923NXUL},01/21/2010 12:40:20,BSS0369,PC-3672,Connect
{W8O2-D6MA71WN-5471LIYY},01/21/2010 12:40:37,BJM0111,PC-6866,Disconnect
{W7S1-Y4CD52WV-6741BVKA},01/21/2010 12:40:55,DRR0162,PC-5168,Connect
{C7Y8-S6JV48XT-0267AHRX},01/21/2010 12:41:18,MLL0598,PC-0189,Connect
{F5Z3-Z0IK48JJ-8670JZEN},01/21/2010 12:41:25,HRB0351,PC-0697,Connect
{B6U5-I0LM37NS-7382FVQX},01/21/2010 12:42:57,AKR0057,PC-2879,Connect
{G9A4-B7ZS05RD-7928SXYL},01/21/2010 12:43:01,BSS0369,PC-3672,Disconnect
{Z4B7-N6MG61YU-4079WHPP},01/21/2010 12:43:09,MPM0220,PC-2344,Connect
{S9S6-H1UV73TQ-4616BDGU},01/21/2010 12:43:20,BMG0917,PC-6688,Disconnect
{G5R3-K4JD66YK-9764FULL},01/21/2010 12:43:22,BQS0525,PC-0269,Connect
{F2Y6-R9ER58OR-8337WAMZ},01/21/2010 12:43:22,DPM0423,PC-2567,Connect
{P6Q7-G0YU84MR-9903DDNS},01/21/2010 12:44:44,HSB0196,PC-8001,Disconnect
{H8P5-B4TG86BI-7221VCUO},01/21/2010 12:45:32,BRM0995,PC-0768,Connect
{Z1L5-O7WO56CH-2144ADNI},01/21/2010 12:46:11,BRM0995,PC-0768,Disconnect
{G9N4-F7YC57ZL-0686JNWO},01/21/2010 12:46:48,MLL0598,PC-0189,Disconnect
{J0Q1-Z0KE13KO-5320OSDI},01/21/2010 12:48:06,AJF0370,PC-8651,Disconnect
{G7L8-Z1UB15YS-5827LNFQ},01/21/2010 12:49:26,HRL0540,PC-1117,Disconnect
{L8D0-W9RK32OA-9189FMGK},01/21/2010 12:49:32,HSB0196,PC-8001,Connect
{C7K8-N6DD09LG-6879UPZA},01/21/2010 12:50:49,BRM0995,PC-0768,Connect
{R3O3-T0UA73AC-8204XPSV},01/21/2010 12:51:05,AKR0057,PC-2879,Disconnect
{M5F7-C5JO65KB-5335WHCG},01/21/2010 12:51:48,MLL0598,PC-0189,Connect
{G5X4-U3WU54TK-0102EHJG},01/21/2010 12:53:52,OBH0499,PC-7989,Connect
{O6W1-M1IX67XL-4313GOEK},01/21/2010 12:55:29,AJN0607,PC-8303,Connect
{U9H1-V7AH23QH-3863GCJP},01/21/2010 12:55:30,BRM0995,PC-0768,Disconnect
{L3W1-J7BD61TE-3856CYZF},01/21/2010 12:55:47,DRR0162,PC-5168,Disconnect
{A0U7-D9XH06LR-5266FNTL},01/21/2010 12:56:04,DPM0423,PC-2567,Disconnect
{I4S8-T5XD12IH-4754FCXS},01/21/2010 12:56:39,DLM0051,PC-0166,Connect
{N8B6-M7FZ05KG-1624OGTO},01/21/2010 12:56:48,JBD0616,PC-1479,Disconnect
{B2X8-Y4TI22DA-3793JDPI},01/21/2010 12:57:05,HSB0196,PC-8001,Disconnect
{I9E9-M3AH06JA-2957EWSW},01/21/2010 12:57:14,DBB0384,PC-4243,Connect
{A0N8-F8JP19MA-3070USAJ},01/21/2010 12:57:39,VTT0385,PC-5027,Connect
{E4F8-A6KV90EZ-8548VVIR},01/21/2010 12:57:49,BQS0525,PC-0269,Disconnect
{R6O2-K1ZW37PF-6033WUBT},01/21/2010 12:58:12,JMK0099,PC-2363,Connect
{A7B5-V9HO09AS-5371UWKA},01/21/2010 12:58:23,ABC0174,PC-5156,Connect
{U6S1-U4AK64OP-7055TILE},01/21/2010 12:58:44,MPT0376,PC-7408,Disconnect
{M1W1-T3CR55SM-0139IUKY},01/21/2010 12:59:00,BSS0369,PC-3672,Connect
{J7Y0-S4QD14LK-6491DQWL},01/21/2010 12:59:48,OBH0499,PC-7989,Disconnect
{R2A7-D4TY83SL-1861ZGTD},01/21/2010 12:59:58,JJM0203,PC-0148,Disconnect
{H8B7-M5KV72RM-0797PNNL},01/21/2010 13:00:27,MPM0220,PC-2344,Disconnect
{Y0D0-L4QU23AQ-6724OWLX},01/21/2010 13:00:52,TNM0961,PC-2030,Connect
{A8I5-T8NS70PV-5859HDNI},01/21/2010 13:01:25,MDM0625,PC-4984,Connect
{R9L0-I8ND59TV-6576CENG},01/21/2010 13:01:50,SGM0021,PC-1528,Connect
{A8K7-W6YZ89QJ-7468IATU},01/21/2010 13:02:04,AOK0844,PC-4659,Connect
{O4G1-T9BJ52AQ-2966VWNH},01/21/2010 13:02:15,FKK0055,PC-0435,Connect
{V2P3-Z9XQ04RA-1290DCNH},01/21/2010 13:02:17,TNM0961,PC-2030,Disconnect
{I5R1-Z1SO54XQ-8580PIJX},01/21/2010 13:03:28,MLL0598,PC-0189,Disconnect
{K8I1-D2QH03PI-7846VGQS},01/21/2010 13:04:18,CPG0322,PC-4905,Connect
{V2Q5-D4ZL46YZ-8810XHSA},01/21/2010 13:04:56,BQS0525,PC-0269,Connect
{O2B8-I2WS39BG-5648PXVE},01/21/2010 13:05:46,MDM0625,PC-4984,Disconnect
{A8X7-C4KN92AD-5334ZEUX},01/21/2010 13:08:27,BAL0044,PC-1039,Connect
{L1R1-U8IW04HF-1306MPZB},01/21/2010 13:10:27,DLM0051,PC-0166,Disconnect
{H4P5-G3RC90OP-4624SFPO},01/21/2010 13:10:44,KKW0879,PC-2531,Connect
{G5H0-H7JV41WQ-6131EZFK},01/21/2010 13:11:09,BMG0917,PC-6688,Connect
{T2K3-H7HL42YV-1065CVQS},01/21/2010 13:12:01,BAL0044,PC-1039,Disconnect
{X7G6-O2CT70YZ-9949NXDY},01/21/2010 13:12:14,CLB0774,PC-7029,Disconnect
{I4K7-Y0VM27HO-2032SIQQ},01/21/2010 13:12:22,CIM0271,PC-3291,Connect
{B2Y7-H9BA15NY-1554WZDC},01/21/2010 13:12:39,DMK0257,PC-1279,Connect
{B2L1-R6MR27PT-0732EVRD},01/21/2010 13:13:03,KRL0501,PC-7206,Connect
{E0M8-E5PF73TF-4845YMKV},01/21/2010 13:13:50,AOK0844,PC-4659,Disconnect
{K1M1-F7RV03QZ-6415ATJK},01/21/2010 13:13:54,MOH0273,PC-6699,Connect
{E5P7-M8CE49OX-6323DVZQ},01/21/2010 13:15:15,EGD0132,PC-4211,Connect
{O6U4-M5TY66DY-2151HDNA},01/21/2010 13:15:16,CLB0774,PC-7029,Connect
{C5Y3-D3JH21LW-2245MYLH},01/21/2010 13:15:23,CIM0271,PC-3291,Disconnect
{X8C2-Z1SF32TN-9633MNBS},01/21/2010 13:16:01,IBB0359,PC-4195,Connect
{Y7D3-Q3ST50QJ-4590NGJK},01/21/2010 13:16:34,IBB0359,PC-4195,Disconnect
{J5Q7-B1LS86TK-2312WLDJ},01/21/2010 13:16:52,CPG0322,PC-4905,Disconnect
{E9U1-P6DY15VF-2648JGHS},01/21/2010 13:16:56,EGD0132,PC-4211,Disconnect
{H0T4-A1ER68KV-8589VGLX},01/21/2010 13:16:59,IBB0359,PC-4195,Connect
{R0R4-N0NV17HA-9601YAOY},01/21/2010 13:17:05,LRR0148,PC-4275,Connect
{Y1X2-H8PD21VB-2934ACLL},01/21/2010 13:17:15,IBB0359,PC-4195,Disconnect
{X3O3-V3FA55WW-5866BZYQ},01/21/2010 13:17:23,IBB0359,PC-4195,Connect
{L3I3-T6GT45PC-6796NWGD},01/21/2010 13:17:27,CLB0774,PC-7029,Disconnect
{C5R2-X3NL85MC-1346BICI},01/21/2010 13:17:31,IBB0359,PC-4195,Disconnect
{J8U8-R4ED73NT-7345PMWY},01/21/2010 13:17:44,BVC0790,PC-0008,Disconnect
{N1R4-V2LJ96PG-4074UFUN},01/21/2010 13:17:46,ILJ0526,PC-7275,Disconnect
{E3R9-C7ZV27MU-0284VNNY},01/21/2010 13:18:38,IUB0565,PC-5775,Connect
{D3V3-F1BD24NF-3606QRQE},01/21/2010 13:19:13,HRL0540,PC-1117,Connect
{F5L3-G3UA65QW-0687LDHO},01/21/2010 13:20:11,GTD0219,PC-6425,Connect
{P3A3-F1DQ67QK-4227CCIW},01/21/2010 13:20:12,ICH0294,PC-8526,Connect
{D3K9-B9KO11YY-9637AMDA},01/21/2010 13:20:27,BMG0917,PC-6688,Disconnect
{C9W3-U5ZB54PL-1735BILP},01/21/2010 13:20:30,THR0873,PC-4804,Connect
{E0A6-L9ZF10BY-8200QYQS},01/21/2010 13:21:08,DLM0051,PC-0166,Connect
{S3I7-W3BY02PS-4542VXTA},01/21/2010 13:21:24,GKO0078,PC-4233,Connect
{Z5X5-C8DC07MX-0951HQNA},01/21/2010 13:21:52,AJF0370,PC-8651,Connect
{U2N2-F6WZ65PB-1814BUQB},01/21/2010 13:22:22,DMK0257,PC-1279,Disconnect
{C8D6-Z7PS25FP-6539IPQT},01/21/2010 13:23:09,MLL0598,PC-0189,Connect
{N6X4-B9YF63RW-1693CJFR},01/21/2010 13:23:41,ZKS0899,PC-8517,Connect
{W7N4-U1YJ00MO-2871ZDJU},01/21/2010 13:25:00,JMK0099,PC-2363,Disconnect
{K0W8-Q9IS97WN-5677GJCC},01/21/2010 13:25:04,HRL0540,PC-1117,Disconnect
{R0Q5-U1NZ02JB-0305ZRHH},01/21/2010 13:25:15,MDM0625,PC-4984,Connect
{B3Q5-O1NE99TQ-9291VDHT},01/21/2010 13:26:04,QRM0739,PC-7343,Connect
{S1J8-P0PD31YJ-6463OJXR},01/21/2010 13:26:05,QRM0739,PC-7343,Disconnect
{K5J0-B9YJ72TI-3214PUSC},01/21/2010 13:26:50,ZKS0899,PC-8517,Disconnect
{O5O0-Y6GT47NH-0912XXPX},01/21/2010 13:27:12,SGM0021,PC-1528,Disconnect
{E9V6-H9DC65ZA-5519FORK},01/21/2010 13:27:16,BJM0111,PC-6866,Connect
{Q5Q6-X0DG34AY-5649DOKS},01/21/2010 13:27:17,CWR0502,PC-3737,Connect
{T0L0-B5JI37BK-3763ZUPL},01/21/2010 13:28:11,DBB0384,PC-4243,Disconnect
{S9O7-E3NK71XX-5373WTZR},01/21/2010 13:28:13,IBB0696,PC-4289,Connect
{N2I3-D2NK19HS-5026NPKW},01/21/2010 13:29:37,THR0873,PC-4804,Disconnect
{E1H0-F8OI46GJ-3503JNOW},01/21/2010 13:30:20,AJF0370,PC-8651,Disconnect
{J8U0-L5WE21AP-6273BYIN},01/21/2010 13:30:20,SCP0130,PC-2057,Disconnect
{A9E0-S8PS65TR-1302KBKS},01/21/2010 13:32:32,DLM0051,PC-0166,Disconnect
{R8L1-M1BU00PP-1229EPCR},01/21/2010 13:32:36,HCM0267,PC-7651,Connect
{L4R4-U5NK37QC-5002CART},01/21/2010 13:33:48,MOH0273,PC-6699,Disconnect
{X4C7-N2UW94HL-2425NRCC},01/21/2010 13:34:48,LRR0148,PC-4275,Disconnect
{F1Q5-D1MG91VB-9421JSZT},01/21/2010 13:36:42,CWR0502,PC-3737,Disconnect
{U7B2-R7XD26GN-3960UVNK},01/21/2010 13:36:59,RRP0568,PC-3735,Connect
{V8R4-K7UH86PZ-3066NXHS},01/21/2010 13:37:10,AJF0370,PC-8651,Connect
{X3Q8-M2ES45LZ-6909SHFU},01/21/2010 13:37:45,SAA0999,PC-4559,Connect
{D1L7-X4GF34YV-1304ZIOQ},01/21/2010 13:37:47,IBB0696,PC-4289,Disconnect
{O7V2-A3HJ81YT-5236GUQD},01/21/2010 13:38:09,CEJ0109,PC-6980,Connect
{K5R3-E1PF00RX-7567MILR},01/21/2010 13:38:32,IIW0249,PC-0843,Connect
{T5K3-T3WG90TB-9167DRRE},01/21/2010 13:38:44,AJF0370,PC-8651,Disconnect
{E5O3-F7SU87UR-0231WWCU},01/21/2010 13:38:47,KKW0879,PC-2531,Disconnect
{J7Y9-W7DN77QE-2766WOOX},01/21/2010 13:38:53,IUB0565,PC-5775,Disconnect
{H9A4-D1CO35YS-1996VSNU},01/21/2010 13:39:48,CAB0614,PC-6638,Connect
{N1W7-H4GJ20WM-4558UVIK},01/21/2010 13:39:53,VIA0063,PC-2684,Connect
{Q5Z3-T1XP32RS-2439HMMY},01/21/2010 13:40:14,IBB0696,PC-4289,Connect
{D4X6-I3YN82YR-5322EJVF},01/21/2010 13:40:20,VTT0385,PC-5027,Disconnect
{Y8A6-P2TL11CI-5295XXQX},01/21/2010 13:40:23,IIW0249,PC-0843,Disconnect
{D1I7-K3DQ69MH-4199UAVA},01/21/2010 13:41:06,GKO0078,PC-4233,Disconnect
{L1I1-Y8CC23FZ-6221RBZL},01/21/2010 13:41:20,VIA0063,PC-2684,Disconnect
{W7I4-T7WU27TZ-4474AMFD},01/21/2010 13:41:44,SAA0999,PC-4559,Disconnect
{D3V7-G7XU38PU-3933NDCA},01/21/2010 13:43:28,OBH0499,PC-7989,Connect
{X3C8-C4NO71JD-3594UEOM},01/21/2010 13:43:52,MDM0625,PC-4984,Disconnect
{R3A3-P3GD67SQ-2483MSQK},01/21/2010 13:45:19,IIW0249,PC-0843,Connect
{M9T6-C0KP02GN-2052VYIR},01/21/2010 13:46:16,LBH0942,PC-3640,Connect
{J7S9-P6WM88DF-7649SLJQ},01/21/2010 13:46:39,RSC0089,PC-9929,Connect
{T1M7-Q2UV32MB-2442LUJG},01/21/2010 13:46:52,AJF0370,PC-8651,Connect
{Z4D5-K3XB67PV-1503YGFN},01/21/2010 13:46:59,LBH0942,PC-3640,Disconnect
{J5M7-Z6VA79OU-8708ARBO},01/21/2010 13:47:09,BSS0369,PC-3672,Disconnect
{E3H2-K5VJ98VU-0499FGVA},01/21/2010 13:47:17,JBD0616,PC-1479,Connect
{P5U9-B5XY03NO-0818FCHA},01/21/2010 13:47:25,ZKS0899,PC-8517,Connect
{K0M3-V8RN10EU-6727FONG},01/21/2010 13:48:47,FKK0055,PC-0435,Disconnect
{Z4P4-B1TQ04EG-2059STKK},01/21/2010 13:49:18,IBB0696,PC-4289,Disconnect
{F0S0-P8IM89JQ-7342GWID},01/21/2010 13:49:20,LJT0817,PC-3120,Connect
{E8W4-G1UC12JM-2925LQFK},01/21/2010 13:49:32,AJF0370,PC-8651,Disconnect
{A6K3-G3YU63ZP-9792QYEC},01/21/2010 13:49:58,OBH0499,PC-7989,Disconnect
{C2E2-Y8JQ64XX-1473MHVB},01/21/2010 13:50:17,HCM0267,PC-7651,Disconnect
{L9Y7-G9OO23ZS-3929TVSC},01/21/2010 13:50:51,JBD0616,PC-1479,Disconnect
{K0A6-E0HT22TI-6180OJSQ},01/21/2010 13:51:41,CAB0614,PC-6638,Disconnect
{D5M9-E6ED56JM-0355UQYI},01/21/2010 13:51:57,ZKS0899,PC-8517,Disconnect
{J4P3-A3VR59EB-4870JQOO},01/21/2010 13:52:16,GTD0219,PC-6425,Disconnect
{L5J3-O4EO33YB-5622FAHK},01/21/2010 13:53:12,HSB0196,PC-8001,Connect
{Y7O3-L1QQ07AY-4550PKAP},01/21/2010 13:53:49,AJF0370,PC-8651,Connect
{H0D1-S0GV39TB-4119YOZK},01/21/2010 13:53:53,ABC0174,PC-5156,Disconnect
{R5G1-Y0EC47QL-9798LMXS},01/21/2010 13:54:24,VIA0063,PC-2684,Connect
{W0F8-S5ZX11AZ-5145CXWM},01/21/2010 13:54:35,SAA0999,PC-4559,Connect
{G9I7-V3XX01EN-8574VXSB},01/21/2010 13:55:18,KKW0879,PC-2531,Connect
{M5I0-A5IH53PW-5363SGEL},01/21/2010 13:55:26,IIW0249,PC-0843,Disconnect
{F6G6-J4UN19PV-1953ZSBQ},01/21/2010 13:56:11,DBB0384,PC-4243,Disconnect
{Q0R4-G5NS67QD-5108JBKY},01/21/2010 13:56:11,DBB0384,PC-4243,Connect
{Y5Z8-G3ZA28QP-7875EEWF},01/21/2010 13:57:40,KRL0501,PC-7206,Disconnect
{V8O4-A2GV19DZ-2111IJGW},01/21/2010 13:57:43,PDH0716,PC-0379,Connect
{Y6G1-G8GT92PQ-2300FZBU},01/21/2010 13:58:07,MPM0220,PC-2344,Connect
{C6E8-J1OG18FW-9211HAVO},01/21/2010 13:58:08,KKW0879,PC-2531,Disconnect
{N7F5-I0PG83JZ-4580NUND},01/21/2010 13:59:03,VTT0385,PC-5027,Connect
{J7Y0-U9HU06ED-9905WKQR},01/21/2010 13:59:23,LBH0942,PC-3640,Connect
{L8I6-X0LD69FY-8691ZOQB},01/21/2010 13:59:29,HRB0351,PC-0697,Disconnect
{P8J8-G1FZ42GC-9472MYTK},01/21/2010 13:59:58,MOH0273,PC-6699,Connect
{O3J2-J0OI88FO-1996TKFC},01/21/2010 14:00:25,IIW0249,PC-0843,Connect
{H5U1-B6OP58PQ-9062HSMP},01/21/2010 14:00:53,JHP0583,PC-9083,Connect
{J6Z2-Z7YW11BI-9689BXNM},01/21/2010 14:01:16,MPM0220,PC-2344,Disconnect
{D1J8-O8MW50GD-6762VWLG},01/21/2010 14:01:21,CQW0652,PC-3449,Connect
{L1W5-G5ZL44AD-2389ZXJG},01/21/2010 14:01:35,PDH0716,PC-0379,Disconnect
{O8G7-U0OJ15JQ-8897DFXD},01/21/2010 14:02:14,AJF0370,PC-8651,Disconnect
{N4N9-O9HX43RC-2982QCZV},01/21/2010 14:03:03,XAA0104,PC-7435,Connect
{H1V6-I1IW07PP-5527DSXI},01/21/2010 14:03:51,LBH0942,PC-3640,Disconnect
{R4H7-R2PE35WB-6407GGAH},01/21/2010 14:03:54,IBB0359,PC-4195,Connect
{W3M6-P6XQ23CG-7004PZRH},01/21/2010 14:04:05,HCM0267,PC-7651,Connect
{I1U7-R5UZ61UV-6925ILPY},01/21/2010 14:05:13,IBB0359,PC-4195,Disconnect
{S9K5-M2GE26KD-1926QITT},01/21/2010 14:05:16,LCB0664,PC-3196,Connect
{L3N4-N6DV21XP-8902JDFY},01/21/2010 14:05:31,IBB0359,PC-4195,Connect
{J2T0-A3ZO87MR-0918TXYX},01/21/2010 14:05:46,IBB0359,PC-4195,Disconnect
{K5X7-D1TM34AN-5201TDAT},01/21/2010 14:05:46,IBB0359,PC-4195,Connect
{G6E3-X0BW18UZ-3026QRPB},01/21/2010 14:06:03,KRL0501,PC-7206,Connect
{V8V5-Q6EO03NY-9891JFVN},01/21/2010 14:06:12,IBB0359,PC-4195,Disconnect
{E4S3-K4DG99LJ-9139LTKB},01/21/2010 14:06:15,IBB0359,PC-4195,Connect
{O2E8-V1HN75NX-1697TUOH},01/21/2010 14:06:49,IBB0359,PC-4195,Disconnect
{I6T8-Q8GL14RP-7036DHWT},01/21/2010 14:06:49,VCC0396,PC-4582,Connect
{X6O0-C2AU76JW-3230KEPY},01/21/2010 14:07:17,DLM0051,PC-0166,Connect
{K6L0-L6FG22MA-1793JRLB},01/21/2010 14:07:28,RSC0089,PC-9929,Disconnect
{B2Z8-S2LJ79QJ-9353HKLD},01/21/2010 14:08:29,HCM0267,PC-7651,Disconnect
{L0H4-S3RJ68BS-5234SKDZ},01/21/2010 14:08:35,IBB0359,PC-4195,Connect
{M9B8-L0IG25QE-8724PSGU},01/21/2010 14:08:37,QRM0739,PC-7343,Connect
{I3X5-L2NP71EV-3496ASKT},01/21/2010 14:08:50,IBB0359,PC-4195,Disconnect
{C1S0-C3KH08GN-0442KBLY},01/21/2010 14:09:05,IBB0359,PC-4195,Connect
{O6M3-C6DP09UN-3773ZRTR},01/21/2010 14:09:27,OBH0499,PC-7989,Connect
{G3P7-R3AJ35FO-7492MCJV},01/21/2010 14:09:30,IBB0359,PC-4195,Disconnect
{M5J6-Y3LC68OD-7211NSGP},01/21/2010 14:09:40,CQW0652,PC-3449,Disconnect
{V8Z4-W9IS98XC-6048EZEQ},01/21/2010 14:09:48,BRM0995,PC-0768,Connect
{X2Y6-Q5IN04OK-2440WYAU},01/21/2010 14:10:37,HCM0267,PC-7651,Connect
{A1M2-Q9GR35FU-1991GCGH},01/21/2010 14:11:47,BJM0111,PC-6866,Disconnect
{Q3O1-A9DY69TE-6920QAMN},01/21/2010 14:11:48,JCG0316,PC-9245,Connect
{I3D0-S6WU88PM-0959WBWU},01/21/2010 14:12:20,SAA0999,PC-4559,Disconnect
{O9G9-V8VF14DP-7095GQHR},01/21/2010 14:12:55,CLB0774,PC-7029,Connect
{M4Z1-H8LO60EG-8503CXBS},01/21/2010 14:13:09,SAA0999,PC-4559,Connect
{M6Q7-B7NT86AJ-9324LATR},01/21/2010 14:13:38,ICH0294,PC-8526,Disconnect
{M7P3-H4MJ16FA-1175LGNY},01/21/2010 14:13:52,MKW0441,PC-1795,Connect
{V2F4-W7AU23BY-2750WULE},01/21/2010 14:15:13,AJN0607,PC-8303,Disconnect
{B9Z7-M4PU02LK-6708JTAG},01/21/2010 14:15:31,CLB0774,PC-7029,Disconnect
{X7R6-G7VQ76PI-6849QITT},01/21/2010 14:16:00,MOH0273,PC-6699,Disconnect
{C6I9-L7EM84IC-0185JQWF},01/21/2010 14:16:00,RSC0089,PC-9929,Connect
{T1F3-M7FW61SO-7115EZPA},01/21/2010 14:16:02,BRM0995,PC-0768,Disconnect
{A9K3-I0CZ10EZ-7142UGSU},01/21/2010 14:16:50,DRR0162,PC-5168,Connect
{P0A7-R7BI70SI-8805XVWJ},01/21/2010 14:17:07,KCO0122,PC-9174,Connect
{O2I0-I5MX90FU-0328UZXP},01/21/2010 14:17:27,DBB0384,PC-4243,Connect
{X6I8-G8OV31KE-8929KYEP},01/21/2010 14:17:59,KKW0879,PC-2531,Connect
{O5N9-L1VV31DD-3830CNXU},01/21/2010 14:18:10,LCB0664,PC-3196,Disconnect
{V6W2-S5YE49OF-1677NWMK},01/21/2010 14:18:14,CWR0502,PC-3737,Connect
{V1B4-M9JK93VR-6713OXRV},01/21/2010 14:18:25,GCL0016,PC-9408,Connect
{S6Q9-K8MT23EN-4290EUSZ},01/21/2010 14:18:33,LDG0459,PC-5621,Connect
{L9C5-Z4UL86JO-8538GIZL},01/21/2010 14:19:01,KCS0173,PC-5117,Connect
{J1S5-Z5YE36ZI-1903BNTK},01/21/2010 14:19:03,GCL0016,PC-9408,Disconnect
{D7D4-X5QN24EM-6417LEER},01/21/2010 14:19:06,XAA0104,PC-7435,Disconnect
{N8S8-O1ZL41QS-6003UMAO},01/21/2010 14:19:07,RRP0568,PC-3735,Disconnect
{Z6O0-N2LZ47FB-5602UCAP},01/21/2010 14:19:13,JHP0583,PC-9083,Disconnect
{C5L4-X3EY17ND-4308RRTN},01/21/2010 14:19:17,BQS0525,PC-0269,Disconnect
{U1N5-Z0WD51YF-3987EMFV},01/21/2010 14:19:26,OBH0499,PC-7989,Disconnect
{Z2I0-K0KG23NI-3125YFIW},01/21/2010 14:20:06,DLM0051,PC-0166,Disconnect
{F4C1-L3HT01OP-5445LFCA},01/21/2010 14:21:36,MPM0220,PC-2344,Connect
{O7Q9-B6IY90JO-5896KFGX},01/21/2010 14:21:44,CEJ0109,PC-6980,Disconnect
{O1H4-M6TZ05CA-8184SXBT},01/21/2010 14:21:57,SAA0999,PC-4559,Disconnect
{N4I2-I2WO72JO-1541CIDZ},01/21/2010 14:22:12,HCS0003,PC-3054,Connect
{H5U5-K0SQ53UW-8309TYTR},01/21/2010 14:22:44,CCL0068,PC-7699,Connect
{C0W3-V4ET45YT-4136OVTD},01/21/2010 14:23:00,BRM0995,PC-0768,Connect
{N5Q8-E2FT12FS-1166OSFB},01/21/2010 14:23:06,AIB0948,PC-8245,Connect
{D4R2-M7PS01AB-8469MFBO},01/21/2010 14:23:31,AIB0948,PC-8245,Disconnect
{G7I8-N8ZV87KV-9442JQZT},01/21/2010 14:23:57,CLB0774,PC-7029,Connect
{W1C9-A2BD04SF-3194GKCB},01/21/2010 14:24:02,ESR0693,PC-8863,Connect
{U7G9-R9ZQ31AD-9906SQAJ},01/21/2010 14:24:22,AVM0947,PC-0285,Connect
{F0R6-R5JA15CV-9510JAKP},01/21/2010 14:24:50,RDT0424,PC-3742,Connect
{S4A4-B7WR61RG-1156NYUA},01/21/2010 14:25:08,VIA0063,PC-2684,Disconnect
{V7U7-C7EQ05PP-0627LDMD},01/21/2010 14:25:25,BQS0525,PC-0269,Connect
{A9M8-W0LC55EF-7422FVVX},01/21/2010 14:25:37,BMG0917,PC-6688,Connect
{D1D9-V2UA90YF-5705UQJX},01/21/2010 14:26:26,ZKS0899,PC-8517,Connect
{S3B1-D1MF25AU-4503UTJW},01/21/2010 14:26:46,KKW0879,PC-2531,Disconnect
{X2O8-M4WY00YK-8172MAJW},01/21/2010 14:26:52,HFB0347,PC-0524,Connect
{S2L2-K6HE92IT-2144IMPX},01/21/2010 14:27:03,DFH0188,PC-0205,Connect
{R7N3-R8GF84SI-7896UIRJ},01/21/2010 14:27:13,HCS0003,PC-3054,Disconnect
{R0B7-N5AC42OE-4551ZKFC},01/21/2010 14:27:20,FKK0055,PC-0435,Connect
{P9G1-B8DE88JC-1043TOCA},01/21/2010 14:27:35,VSA0230,PC-9547,Connect
